title,domestic_revenue,distributor,opening_theaters,MPAA,release_days,action,animation,comedy,drama,horror,thriller
The Lion King,5.08489071481379,4,3.462996612028056,2,2.2041199826559246,1,0,0,0,0,0
Star Wars,5.943749181154722,0,2.7267272090265724,1,2.230448921378274,0,0,0,0,1,0
Frozen,5.694009939341994,1,3.2385478876813276,2,2.0718820073061255,1,0,0,0,0,0
Inception,6.773124995043644,4,3.3014640731433,3,2.2528530309798933,0,0,0,1,0,0
The Dark Knight,5.854285389544471,1,3.571941635074462,2,1.863322860120456,0,1,0,0,0,0
Harry Potter,5.959823372451909,4,3.4900990050633047,4,2.1702617153949575,0,0,0,0,1,0
Toy Story,6.51231076362811,1,3.398634324538392,0,1.8976270912904414,0,0,1,0,0,0
Finding Nemo,6.968338626732575,1,3.470704429722788,2,1.3424226808222062,0,0,1,0,0,0
Black Panther,6.24447158179632,0,2.741151598851785,1,1.591064607026499,0,0,0,0,1,0
The Godfather,6.43899760510175,2,3.398981066658131,0,2.247973266361807,0,0,0,1,0,0
Spider-Man,5.289417251895692,3,3.2907022432878543,3,0.8450980400142568,0,0,0,0,0,1
Shrek,5.68795412976025,2,3.412124406173317,1,1.2787536009528289,0,0,0,0,0,1
Iron Man,5.864135954460533,2,3.344785122632661,3,1.99563519459755,0,0,0,1,0,0
Captain America,5.499570247185839,2,3.6191977157929474,3,1.968482948553935,0,0,0,0,0,1
Batman Begins,6.694547113645957,3,3.6460114095912393,3,2.1367205671564067,1,0,0,0,0,0
Wonder Woman,6.795189809536654,3,3.2496874278053016,4,2.0211892990699383,1,0,0,0,0,0
Guardians of the Galaxy,5.167668764245533,4,3.472171146692363,3,2.1335389083702174,0,0,0,1,0,0
Coco,5.92606243196887,4,3.281941933440825,0,1.146128035678238,0,0,1,0,0,0
Pirates of the Caribbean,6.8499123376903315,4,2.6344772701607315,2,2.0681858617461617,0,0,0,0,0,1
X-Men,5.737393835113248,2,3.162564406523019,2,2.1522883443830563,0,1,0,0,0,0
The Matrix,6.978085701609725,1,2.5289167002776547,0,1.8388490907372552,1,0,0,0,0,0
Forrest Gump,5.946465038192348,1,3.48826861549546,3,1.4313637641589874,0,0,0,0,1,0
Jaws,6.554301349122125,2,3.3283796034387376,1,2.1583624920952498,0,0,1,0,0,0
Interstellar,6.870151683720286,1,3.614053105987219,1,1.9138138523837167,1,0,0,0,0,0
Deadpool,6.9330417303668535,2,3.4705574852172743,0,1.3010299956639813,0,1,0,0,0,0
Mad Max,6.595830962493155,0,3.2375437381428744,0,1.3010299956639813,0,0,1,0,0,0
The Hunger Games,5.8053356725082725,4,3.286231854028553,4,2.0718820073061255,0,0,0,0,0,1
The Avengers,5.900081875601438,1,3.0425755124401905,3,2.24551266781415,0,0,0,1,0,0
Titanic,6.377887896160083,0,3.4171394097273255,2,1.724275869600789,0,1,0,0,0,0
Jurassic Park,6.258624354250486,3,2.450249108319361,4,2.0086001717619175,0,0,0,0,1,0
Avatar,6.544828634126945,0,3.446226401778163,1,2.2095150145426308,0,0,0,0,1,0
The Lion King,5.725633986940562,4,2.4983105537896004,4,1.3222192947339193,0,1,0,0,0,0
Star Wars,6.9084984228224755,0,3.009450895798694,3,1.1139433523068367,0,0,0,0,1,0
Frozen,5.883516078298608,2,2.322219294733919,0,1.8260748027008264,0,0,0,0,0,1
Inception,6.224931436312674,4,2.781755374652469,0,1.8750612633917,0,1,0,0,0,0
The Dark Knight,6.170007520058034,3,3.4008832155483626,4,1.7781512503836436,0,1,0,0,0,0
Harry Potter,4.642256721468065,0,3.6061663146076204,3,2.2430380486862944,0,0,1,0,0,0
Toy Story,6.418222879168993,3,1.6434526764861874,3,0.9030899869919435,0,0,0,1,0,0
Finding Nemo,6.989497516244421,1,3.5251744278352715,3,1.6532125137753437,1,0,0,0,0,0
Black Panther,5.950744452665493,4,3.593728998707911,0,2.161368002234975,0,0,1,0,0,0
The Godfather,5.813809083363914,0,3.5264685124694775,3,1.9590413923210936,0,0,0,0,0,1
Spider-Man,4.700115030997206,4,3.1658376246901283,1,1.9731278535996986,0,1,0,0,0,0
Shrek,6.587243538390689,2,3.230448921378274,1,1.4771212547196624,0,1,0,0,0,0
Iron Man,6.459151296881967,2,3.0224283711854865,3,2.161368002234975,1,0,0,0,0,0
Captain America,6.9101208329722805,4,3.214843848047698,4,2.2068258760318495,0,0,0,0,1,0
Batman Begins,5.221213346490868,1,2.7307822756663893,2,1.7403626894942439,0,0,1,0,0,0
Wonder Woman,3.035829825252828,0,3.630122642859312,0,1.4471580313422192,0,0,1,0,0,0
Guardians of the Galaxy,6.8125627060686575,3,3.2643455070500926,3,1.9138138523837167,0,0,1,0,0,0
Coco,6.507893634791538,1,2.975891136401793,1,2.1702617153949575,0,0,0,1,0,0
Pirates of the Caribbean,4.412729273237532,1,3.46014581749175,2,2.2329961103921536,0,0,0,0,1,0
X-Men,5.742491036116771,4,3.534660575828444,1,1.7323937598229686,1,0,0,0,0,0
The Matrix,6.762843099411209,3,3.638788667157398,1,2.2278867046136734,0,1,0,0,0,0
Forrest Gump,5.8024939084860225,3,3.652826302561005,4,1.6434526764861874,0,0,0,0,0,1
Jaws,6.791643007319332,4,3.189209489582306,2,1.6720978579357175,0,0,1,0,0,0
Interstellar,6.802812707456532,1,2.6655809910179533,1,2.1398790864012365,1,0,0,0,0,0
Deadpool,6.523862566552916,0,2.967079734144497,2,2.1760912590556813,0,0,0,0,1,0
Mad Max,6.460761522023063,0,3.171726453653231,2,2.247973266361807,1,0,0,0,0,0
The Hunger Games,5.889813588016937,1,3.484584529282843,4,2.214843848047698,0,0,0,1,0,0
The Avengers,5.953642769138246,2,2.568201724066995,2,1.7853298350107671,0,0,0,0,1,0
Titanic,6.895430834022956,3,2.9809119377768436,1,1.7781512503836436,0,0,0,1,0,0
Jurassic Park,5.945645812019365,0,3.469380135849925,3,2.0569048513364727,0,0,0,0,0,1
Avatar,4.969620895700815,4,3.4835872969688944,3,1.3010299956639813,0,0,1,0,0,0
The Lion King,6.744106313760784,1,2.926856708949692,4,1.9444826721501687,0,0,0,0,0,1
Star Wars,5.1528507278799225,1,3.647969458362972,3,2.2013971243204513,0,1,0,0,0,0
Frozen,6.017468668297319,0,3.4171394097273255,1,2.03342375548695,0,0,0,0,1,0
Inception,6.762197423053051,4,2.813580988568192,4,2.103803720955957,1,0,0,0,0,0
The Dark Knight,4.78931977509219,3,3.621384028481653,0,1.8808135922807914,0,1,0,0,0,0
Harry Potter,4.3793236507533155,4,3.274388795550379,3,2.0453229787866576,0,0,1,0,0,0
Toy Story,5.671365408230867,1,3.442636525782232,2,2.220108088040055,0,0,0,0,0,1
Finding Nemo,6.510748437562853,4,3.491781775584166,2,1.8573324964312685,0,1,0,0,0,0
Black Panther,6.47599105402838,3,3.5653755027140734,0,1.3010299956639813,1,0,0,0,0,0
The Godfather,5.626162711787275,3,2.5490032620257876,3,2.2278867046136734,0,1,0,0,0,0
Spider-Man,6.498418493574571,2,3.5913985512812485,0,1.0413926851582251,0,1,0,0,0,0
Shrek,5.904431511443055,0,3.5811528919662887,3,1.1139433523068367,0,0,0,1,0,0
Iron Man,4.721398375521505,0,2.69196510276736,1,2.247973266361807,0,0,0,0,1,0
Captain America,5.7293948400073225,0,3.1031192535457137,1,2.184691430817599,0,0,1,0,0,0
Batman Begins,6.953523833331594,1,3.62746827245971,2,2.1492191126553797,0,1,0,0,0,0
Wonder Woman,6.898369814058411,0,3.2022157758011316,1,2.2227164711475833,1,0,0,0,0,0
Guardians of the Galaxy,5.878904793792573,2,3.410608542568368,3,2.2068258760318495,0,1,0,0,0,0
Coco,5.99714907419685,4,3.5532760461370994,0,2.2174839442139063,0,1,0,0,0,0
Pirates of the Caribbean,4.809216183165742,3,3.208441356438567,3,2.173186268412274,1,0,0,0,0,0
X-Men,5.274430352842589,3,2.3344537511509307,2,1.3222192947339193,0,0,0,1,0,0
The Matrix,5.863485838697679,3,2.60959440922522,0,1.3010299956639813,0,1,0,0,0,0
Forrest Gump,5.474265811626901,0,2.6875289612146345,3,2.113943352306837,0,1,0,0,0,0
Jaws,6.889037683301408,4,2.8981764834976764,2,2.037426497940624,1,0,0,0,0,0
Interstellar,6.673692115420664,1,3.161667412437736,4,1.954242509439325,0,0,0,1,0,0
Deadpool,5.703245796305829,4,2.8188854145940097,3,1.8512583487190752,0,0,0,1,0,0
Mad Max,6.7626331817084635,2,3.088844562727004,3,2.0211892990699383,0,1,0,0,0,0
The Hunger Games,2.8273692730538253,2,2.484299839346786,2,2.1367205671564067,0,0,0,0,0,1
The Avengers,6.99990188179367,3,3.628491104967123,2,2.2405492482826,1,0,0,0,0,0
Titanic,6.748028006544163,0,3.2022157758011316,4,2.161368002234975,0,1,0,0,0,0
Jurassic Park,6.185732771976587,4,3.624488362513449,0,1.8920946026904804,0,0,0,0,0,1
Avatar,6.976809803308527,2,3.353531559077762,1,1.591064607026499,0,0,0,0,1,0
The Lion King,6.80181503149351,1,3.53567380342575,4,0.3010299956639812,1,0,0,0,0,0
Star Wars,6.946780171085359,3,2.724275869600789,2,2.146128035678238,0,0,0,1,0,0
Frozen,6.991701810647801,1,2.909020854211156,0,1.8325089127062364,0,0,0,1,0,0
Inception,5.978737755046025,0,3.413299764081252,4,2.1367205671564067,0,0,0,0,0,1
The Dark Knight,5.574860845952821,0,3.511214701136388,3,1.9912260756924949,1,0,0,0,0,0
Harry Potter,4.33086001497464,0,3.577836341292744,3,2.1398790864012365,0,1,0,0,0,0
Toy Story,6.546455795894702,0,2.8344207036815328,0,1.8920946026904804,0,1,0,0,0,0
Finding Nemo,5.078061495458321,2,3.58849580100721,4,1.845098040014257,0,0,0,1,0,0
Black Panther,6.522534213131129,2,3.154119525515847,3,1.8325089127062364,1,0,0,0,0,0
The Godfather,6.863312389332751,4,3.2362852774480286,4,1.724275869600789,0,0,0,0,0,1
Spider-Man,5.329462967801473,1,3.646893624167745,2,1.9444826721501687,0,0,0,0,0,1
Shrek,4.9026446068516565,0,3.539452491549461,3,2.113943352306837,0,1,0,0,0,0
Iron Man,5.944520177781341,1,3.3271545124094315,4,1.591064607026499,0,0,1,0,0,0
Captain America,5.847973456264566,0,2.9036325160842376,3,1.9731278535996986,0,0,0,1,0,0
Batman Begins,4.7719988002697775,1,2.6314437690131722,1,1.1139433523068367,1,0,0,0,0,0
Wonder Woman,4.637049207615647,0,2.9041743682841634,3,2.0253058652647704,0,0,1,0,0,0
Guardians of the Galaxy,6.92573993412006,0,3.509202522331103,3,2.1702617153949575,1,0,0,0,0,0
Coco,6.931475770982588,3,3.490941205356787,2,1.5440680443502757,0,0,0,0,0,1
Pirates of the Caribbean,6.941544276776015,4,3.4466924663715273,2,1.9867717342662448,0,1,0,0,0,0
X-Men,6.0436274900350115,4,3.5140161804006493,2,1.954242509439325,0,0,0,0,0,1
The Matrix,6.816205228845273,0,3.441538038702161,0,1.7708520116421442,0,0,0,1,0,0
Forrest Gump,5.912437289927775,4,3.3664229572259727,2,2.0569048513364727,1,0,0,0,0,0
Jaws,5.130735706961366,4,3.2286569581089353,4,1.6989700043360187,0,0,1,0,0,0
Interstellar,6.577982344392985,3,2.8382192219076257,2,1.2787536009528289,0,0,0,0,0,1
Deadpool,5.362704842938072,2,3.5327543789924976,3,2.113943352306837,0,0,0,0,0,1
Mad Max,6.533057260616144,4,3.089551882886454,3,1.6127838567197355,0,0,1,0,0,0
The Hunger Games,6.165937515754567,4,3.244524511570084,2,1.7323937598229686,0,0,0,0,1,0
The Avengers,6.788823844815159,2,3.612571954065176,0,2.1398790864012365,0,0,0,1,0,0
Titanic,6.966975950193826,4,2.8068580295188172,1,1.7075701760979363,0,0,0,1,0,0
Jurassic Park,5.458349230548568,3,1.7781512503836436,1,2.0211892990699383,0,0,1,0,0,0
Avatar,6.876453058227839,2,3.423245873936808,4,1.9777236052888478,0,0,0,1,0,0
The Lion King,6.959995124048376,3,3.3330440298234874,4,2.2121876044039577,1,0,0,0,0,0
Star Wars,5.9821680758497155,3,3.2801228963023075,3,1.3010299956639813,0,1,0,0,0,0
Frozen,6.921557936503659,2,3.1562461903973444,1,2.2174839442139063,0,1,0,0,0,0
Inception,6.941856147474466,2,3.2543063323312857,0,1.6127838567197355,1,0,0,0,0,0
The Dark Knight,5.964718202916203,1,3.5485122563410356,1,1.9493900066449128,0,0,0,0,0,1
Harry Potter,6.698239776042761,2,3.6475785542124552,0,1.8808135922807914,1,0,0,0,0,0
Toy Story,6.431730346963851,0,3.116275587580544,2,1.4913616938342726,1,0,0,0,0,0
Finding Nemo,5.887148436838055,2,3.3690302218091532,0,1.7323937598229686,1,0,0,0,0,0
Black Panther,5.867527589585017,0,3.4168068718229443,0,2.0211892990699383,0,0,0,0,0,1
The Godfather,5.2316046492843595,2,2.1367205671564067,0,0.0,0,0,0,1,0,0
Spider-Man,5.784026421521012,2,3.095169351431755,3,2.1367205671564067,0,0,0,0,0,1
Shrek,4.423147531977245,2,3.471144965160633,4,1.414973347970818,0,0,0,1,0,0
Iron Man,5.816182948110947,4,2.1583624920952498,4,1.662757831681574,0,1,0,0,0,0
Captain America,4.094121595840561,4,3.535547279176668,4,1.4913616938342726,0,0,1,0,0,0
Batman Begins,4.6308548399769,3,3.266936911159173,4,1.8750612633917,0,0,0,0,0,1
Wonder Woman,5.5139855952052494,4,3.166726055580052,0,1.9912260756924949,0,0,1,0,0,0
Guardians of the Galaxy,6.8993049504434945,3,3.62490060220449,3,1.8976270912904414,0,0,1,0,0,0
Coco,6.725459714660587,3,3.513617073787875,1,2.225309281725863,0,0,0,1,0,0
Pirates of the Caribbean,5.810120904762435,3,3.3653007486379876,3,1.9242792860618816,1,0,0,0,0,0
X-Men,6.4368979386245515,0,3.1142772965615864,1,1.3979400086720377,1,0,0,0,0,0
The Matrix,5.97936032181442,1,2.255272505103306,3,1.968482948553935,0,1,0,0,0,0
Forrest Gump,5.477926847180601,1,3.6322547766847135,3,1.3617278360175928,0,0,1,0,0,0
Jaws,6.747850697388907,1,3.6001012556913907,4,1.4471580313422192,0,0,0,0,0,1
Interstellar,6.013219067279216,2,3.49220145139254,3,2.0253058652647704,0,0,0,0,0,1
Deadpool,5.986584992268873,4,3.569724949226159,0,1.9867717342662448,0,0,0,1,0,0
Mad Max,4.735223519857252,3,3.089905111439398,0,2.0043213737826426,0,1,0,0,0,0
The Hunger Games,6.1842552142197995,2,3.040602340114073,0,1.7075701760979363,0,0,0,1,0,0
The Avengers,6.192596721233883,0,3.5991185650553628,3,2.0827853703164503,0,1,0,0,0,0
Titanic,4.330028013516616,2,3.316808752053022,0,2.161368002234975,1,0,0,0,0,0
Jurassic Park,5.692317162263091,0,1.462397997898956,3,2.1760912590556813,1,0,0,0,0,0
Avatar,6.327506467261427,0,3.3370597263205246,1,2.0253058652647704,1,0,0,0,0,0
The Lion King,5.293930192148229,1,3.499412125672275,1,1.5440680443502757,0,0,1,0,0,0
Star Wars,5.872618885089416,1,3.1986570869544226,0,2.247973266361807,1,0,0,0,0,0
Frozen,6.700677243407572,2,2.4683473304121573,4,1.3979400086720377,0,0,0,0,0,1
Inception,4.236360888012924,0,3.3725438007590705,1,2.0453229787866576,0,0,0,0,0,1
The Dark Knight,3.910197369966001,0,3.3261309567107946,1,2.250420002308894,0,0,0,0,0,1
Harry Potter,6.732339710924331,1,3.640481436970422,3,1.968482948553935,1,0,0,0,0,0
Toy Story,6.5183374225254225,1,3.595496221825574,3,2.2430380486862944,0,0,0,0,0,1
Finding Nemo,5.792189205036079,2,3.4164740791002206,0,1.954242509439325,0,1,0,0,0,0
Black Panther,6.764442906083636,2,2.937517892017347,4,1.591064607026499,0,0,0,0,1,0
The Godfather,6.839642620710368,0,3.5938396610812715,4,2.2278867046136734,0,0,0,0,1,0
Spider-Man,5.793263605470129,1,3.4310419453358856,3,1.1139433523068367,0,0,1,0,0,0
Shrek,3.220108088040055,1,3.295786940251609,1,1.919078092376074,0,0,0,0,0,1
Iron Man,4.865115824260695,2,3.0111473607757975,3,1.8129133566428555,0,0,1,0,0,0
Captain America,6.5443264347271075,4,3.485153349903652,2,2.2278867046136734,0,0,0,0,1,0
Batman Begins,5.664164176898292,0,3.383456296524753,2,1.0791812460476249,1,0,0,0,0,0
Wonder Woman,5.892181452902129,0,3.555698894718901,2,2.0043213737826426,0,0,0,0,0,1
Guardians of the Galaxy,6.222862858325809,4,3.4466924663715273,0,1.6334684555795864,0,1,0,0,0,0
Coco,5.145553767030318,0,3.3594560201209864,3,1.5797835966168101,0,0,0,0,1,0
Pirates of the Caribbean,4.890929354362012,3,3.5788683286660286,4,2.1271047983648077,0,0,1,0,0,0
X-Men,6.64186866326531,1,3.5336449787987627,2,1.414973347970818,0,0,0,0,1,0
The Matrix,6.51458892235698,2,3.36679638328673,4,0.6020599913279624,0,0,0,0,1,0
Forrest Gump,5.989629994697271,3,2.832508912706236,0,2.12057393120585,1,0,0,0,0,0
Jaws,6.731380672975092,1,3.401572845676446,3,2.0718820073061255,0,0,0,1,0,0
Interstellar,5.154335705280714,3,3.5342800052050816,4,1.8864907251724818,0,1,0,0,0,0
Deadpool,6.700044075073261,1,3.6055205234374688,4,1.7634279935629373,0,0,0,0,1,0
Mad Max,5.607384243531709,4,3.377124042346456,0,1.9493900066449128,0,0,1,0,0,0
The Hunger Games,6.773902899250216,1,3.0195316845312554,1,1.6232492903979006,0,0,0,0,1,0
The Avengers,5.998867186743932,1,3.35430056234536,0,1.6812412373755872,0,0,0,1,0,0
Titanic,6.712331523309682,4,3.499412125672275,3,1.6127838567197355,0,1,0,0,0,0
Jurassic Park,6.516348659850744,4,3.0008677215312267,0,2.1335389083702174,0,0,0,0,0,1
Avatar,6.776028523625639,0,3.35430056234536,3,2.167317334748176,0,0,0,0,1,0
The Lion King,5.551160778679332,4,3.179838928023187,0,2.100370545117563,0,0,0,0,0,1
Star Wars,5.9081127601593035,4,3.634275694625944,0,2.225309281725863,0,0,1,0,0,0
Frozen,6.839700982449279,1,3.379305517750582,4,1.5797835966168101,0,0,0,0,0,1
Inception,4.7152844927779185,0,3.440279213235588,0,2.146128035678238,0,0,1,0,0,0
The Dark Knight,6.4992195521808025,0,1.568201724066995,3,2.1335389083702174,0,0,0,0,1,0
Harry Potter,6.983001680796249,1,3.27207378750001,1,2.2405492482826,0,0,1,0,0,0
Toy Story,5.709926843291738,4,3.427323786357247,4,1.7853298350107671,0,0,0,0,1,0
Finding Nemo,5.936767509427327,0,3.6306312440205,1,1.255272505103306,0,1,0,0,0,0
Black Panther,5.759957026279961,2,3.62797998982998,4,0.9542425094393249,0,0,1,0,0,0
The Godfather,6.562805267515986,1,3.404149249209695,2,2.0170333392987803,0,0,0,0,1,0
Spider-Man,5.941580993685116,1,3.635785235533652,4,1.0413926851582251,1,0,0,0,0,0
Shrek,6.446322918208378,4,2.8744818176994666,3,2.184691430817599,0,0,0,0,1,0
Iron Man,6.6384087802223295,0,2.887617300335736,4,1.8573324964312685,0,0,1,0,0,0
Captain America,5.769173425706311,0,3.296445794206396,4,2.143014800254095,0,1,0,0,0,0
Batman Begins,5.755534906273307,4,3.423737249982329,3,2.0681858617461617,0,0,0,0,0,1
Wonder Woman,4.020734085411515,0,3.042181594515766,3,1.724275869600789,1,0,0,0,0,0
Guardians of the Galaxy,6.5615600140848525,0,2.832508912706236,0,2.155336037465062,0,0,1,0,0,0
Coco,5.550425270128221,3,3.6276730317666157,0,2.0530784434834195,1,0,0,0,0,0
Pirates of the Caribbean,6.801583771107584,3,2.907411360774586,2,1.7781512503836436,0,0,0,0,0,1
X-Men,6.634519992156883,1,3.6047658847038875,0,2.2430380486862944,0,1,0,0,0,0
The Matrix,5.947006570026026,1,3.482873583608754,0,1.9138138523837167,0,0,0,1,0,0
Forrest Gump,6.9979701485456,4,3.2942457161381182,4,1.8195439355418688,0,0,0,0,0,1
Jaws,6.547261491875267,3,3.179838928023187,2,1.4913616938342726,0,0,0,1,0,0
Interstellar,4.841228035811435,1,3.4686426683915115,1,2.2068258760318495,0,0,0,0,1,0
Deadpool,6.906641418452774,1,3.484584529282843,2,1.2041199826559248,1,0,0,0,0,0
Mad Max,6.905145516461225,3,2.6127838567197355,0,1.9030899869919435,0,0,1,0,0,0
The Hunger Games,6.833942398528671,3,3.226084115975824,2,2.250420002308894,0,0,1,0,0,0
The Avengers,6.701614347618285,4,3.345177616542704,0,1.8808135922807914,0,0,0,1,0,0
Titanic,5.526202246204973,1,3.286905352972375,4,1.8750612633917,0,1,0,0,0,0
Jurassic Park,5.0969065386383035,1,3.587037117743456,3,1.462397997898956,1,0,0,0,0,0
Avatar,5.3604798081719425,2,3.163757523981956,1,2.1398790864012365,0,0,1,0,0,0
The Lion King,4.929439362620812,1,3.074084689028244,3,2.220108088040055,0,0,1,0,0,0
Star Wars,6.51097587389166,1,2.5705429398818973,0,1.9138138523837167,0,0,1,0,0,0
Frozen,5.788678756162389,2,3.1222158782728267,1,1.7481880270062005,0,1,0,0,0,0
Inception,6.943906109137951,1,3.0145205387579237,3,2.0791812460476247,0,0,0,1,0,0
The Dark Knight,6.698611476580647,3,3.344785122632661,3,1.954242509439325,1,0,0,0,0,0
Harry Potter,5.94715276111722,1,3.247973266361807,2,1.7075701760979363,1,0,0,0,0,0
Toy Story,6.5192880046754835,4,3.287801729930226,0,1.7323937598229686,0,0,0,0,1,0
Finding Nemo,5.790470245252511,1,3.490520309363349,1,2.1760912590556813,1,0,0,0,0,0
Black Panther,6.761748673779734,4,2.0253058652647704,4,1.6334684555795864,1,0,0,0,0,0
The Godfather,5.1547647012414375,4,3.532627001228891,0,1.9912260756924949,0,0,1,0,0,0
Spider-Man,5.8103178894785055,1,3.0941215958405612,1,2.03342375548695,0,0,0,0,1,0
Shrek,5.779302052352608,2,3.1577588860468637,3,2.113943352306837,0,0,1,0,0,0
Iron Man,6.427961365713132,2,3.4443571256560275,4,2.0170333392987803,0,0,1,0,0,0
Captain America,6.807989041053741,4,3.589726256254237,3,1.9637878273455553,0,0,1,0,0,0
Batman Begins,5.858754891756749,2,3.616580530085886,4,1.863322860120456,1,0,0,0,0,0
Wonder Woman,6.735311483686686,1,2.7371926427047373,0,1.3222192947339193,0,1,0,0,0,0
Guardians of the Galaxy,5.930733103100852,0,2.9698816437465,0,2.0253058652647704,1,0,0,0,0,0
Coco,6.763698519678051,1,3.0013009330204183,4,2.093421685162235,0,1,0,0,0,0
Pirates of the Caribbean,5.627775375229303,2,3.4759615891924236,2,1.9637878273455553,0,1,0,0,0,0
X-Men,6.823015760936684,4,3.5779511277297553,4,2.037426497940624,0,0,0,0,1,0
The Matrix,5.639088868085536,1,3.5633624094866074,1,1.9395192526186185,0,0,0,0,1,0
Forrest Gump,6.941867368459741,2,3.4761067168401913,1,1.8195439355418688,0,0,0,0,0,1
Jaws,6.999876686291378,3,3.2314695904306814,2,2.1583624920952498,0,0,1,0,0,0
Interstellar,6.9756294709136615,4,3.5485122563410356,1,2.1903316981702914,0,0,0,0,1,0
Deadpool,6.747803971941593,0,3.4382258076045296,2,2.1335389083702174,0,0,0,1,0,0
Mad Max,5.742121568947139,4,3.2875778090787056,1,1.3617278360175928,0,0,0,0,0,1
The Hunger Games,6.699045043939257,4,2.9095560292411755,3,2.060697840353612,0,0,0,0,1,0
The Avengers,6.431432924069444,2,3.570192561095726,1,1.8573324964312685,0,0,0,1,0,0
Titanic,5.953158800096658,0,3.4586378490256493,1,1.5797835966168101,0,1,0,0,0,0
